ref_area.label,indicator.label,source.label,sex.label,classif1.label,classif2.label,time,obs_value,obs_status.label,note_classif.label,note_indicator.label,note_source.label
Suriname,"Employment by sex and economic activity -- ILO modelled estimates, Nov. 2020 (thousands)",ILO - ILO Modelled Estimates,Sex: Female,Economic activity (Aggregate): Total,,2013,69.708,,,,
Suriname,"Employment by sex and economic activity -- ILO modelled estimates, Nov. 2020 (thousands)",ILO - ILO Modelled Estimates,Sex: Female,Economic activity (Aggregate): Agriculture,,2013,3.205,Adjusted,,,
Suriname,"Employment by sex and economic activity -- ILO modelled estimates, Nov. 2020 (thousands)",ILO - ILO Modelled Estimates,Sex: Female,Economic activity (Aggregate): Manufacturing,,2013,3.3,Adjusted,,,
Suriname,"Employment by sex and economic activity -- ILO modelled estimates, Nov. 2020 (thousands)",ILO - ILO Modelled Estimates,Sex: Female,Economic activity (Aggregate): Construction,,2013,0.847,Adjusted,,,
Suriname,"Employment by sex and economic activity -- ILO modelled estimates, Nov. 2020 (thousands)",ILO - ILO Modelled Estimates,Sex: Female,"Economic activity (Aggregate): Mining and quarrying; Electricity, gas and water supply",,2013,1.65,,,,
Suriname,"Employment by sex and economic activity -- ILO modelled estimates, Nov. 2020 (thousands)",ILO - ILO Modelled Estimates,Sex: Female,"Economic activity (Aggregate): Trade, Transportation, Accommodation and Food, and Business and Administrative Services",,2013,24.563,,,,
Suriname,"Employment by sex and economic activity -- ILO modelled estimates, Nov. 2020 (thousands)",ILO - ILO Modelled Estimates,Sex: Female,"Economic activity (Aggregate): Public Administration, Community, Social and other Services and Activities",,2013,36.144,,,,
Suriname,"Employment by sex and economic activity -- ILO modelled estimates, Nov. 2020 (thousands)",ILO - ILO Modelled Estimates,Sex: Total,Economic activity (Detailed): Total,,2013,189.824,,,,
Suriname,"Employment by sex and economic activity -- ILO modelled estimates, Nov. 2020 (thousands)",ILO - ILO Modelled Estimates,Sex: Total,Economic activity (Detailed): Agriculture; forestry and fishing ~ISIC rev.4 A,,2013,14.444,,,,
Suriname,"Employment by sex and economic activity -- ILO modelled estimates, Nov. 2020 (thousands)",ILO - ILO Modelled Estimates,Sex: Total,Economic activity (Detailed): Mining and quarrying ~ISIC rev.4 B,,2013,12.311,,,,
Suriname,"Employment by sex and economic activity -- ILO modelled estimates, Nov. 2020 (thousands)",ILO - ILO Modelled Estimates,Sex: Total,Economic activity (Detailed): Manufacturing ~ISIC rev.4 C,,2013,12.277,,,,
Suriname,"Employment by sex and economic activity -- ILO modelled estimates, Nov. 2020 (thousands)",ILO - ILO Modelled Estimates,Sex: Total,Economic activity (Detailed): Utilities ~ISIC rev.4 D; E,,2013,2.192,,,,
Suriname,"Employment by sex and economic activity -- ILO modelled estimates, Nov. 2020 (thousands)",ILO - ILO Modelled Estimates,Sex: Total,Economic activity (Detailed): Construction ~ISIC rev.4 F,,2013,20.797,,,,
Suriname,"Employment by sex and economic activity -- ILO modelled estimates, Nov. 2020 (thousands)",ILO - ILO Modelled Estimates,Sex: Total,Economic activity (Detailed): Wholesale and retail trade; repair of motor vehicles and motorcycles ~ISIC rev.4 G,,2013,31.539,,,,
Suriname,"Employment by sex and economic activity -- ILO modelled estimates, Nov. 2020 (thousands)",ILO - ILO Modelled Estimates,Sex: Total,Economic activity (Detailed): Transport; storage and communication ~ISIC rev.4 H; J,,2013,11.857,,,,
Suriname,"Employment by sex and economic activity -- ILO modelled estimates, Nov. 2020 (thousands)",ILO - ILO Modelled Estimates,Sex: Total,Economic activity (Detailed): Accommodation and food service activities ~ISIC rev.4 I,,2013,8.757,,,,
Suriname,"Employment by sex and economic activity -- ILO modelled estimates, Nov. 2020 (thousands)",ILO - ILO Modelled Estimates,Sex: Total,Economic activity (Detailed): Financial and insurance activities ~ISIC rev.4 K,,2013,3.939,,,,
Suriname,"Employment by sex and economic activity -- ILO modelled estimates, Nov. 2020 (thousands)",ILO - ILO Modelled Estimates,Sex: Total,Economic activity (Detailed): Real estate; business and administrative activities ~ISIC rev.4 L; M; N,,2013,10,,,,
Suriname,"Employment by sex and economic activity -- ILO modelled estimates, Nov. 2020 (thousands)",ILO - ILO Modelled Estimates,Sex: Total,Economic activity (Detailed): Public administration and defence; compulsory social security ~ISIC rev.4 O,,2013,28.324,,,,
Suriname,"Employment by sex and economic activity -- ILO modelled estimates, Nov. 2020 (thousands)",ILO - ILO Modelled Estimates,Sex: Total,Economic activity (Detailed): Education ~ISIC rev.4 P,,2013,7.792,,,,
Suriname,"Employment by sex and economic activity -- ILO modelled estimates, Nov. 2020 (thousands)",ILO - ILO Modelled Estimates,Sex: Total,Economic activity (Detailed): Human health and social work activities ~ISIC rev.4 Q,,2013,6.777,,,,
Suriname,"Employment by sex and economic activity -- ILO modelled estimates, Nov. 2020 (thousands)",ILO - ILO Modelled Estimates,Sex: Total,Economic activity (Detailed): Other services ~ISIC rev.4 R; S; T; U,,2013,18.82,,,,
Suriname,"Employment by sex and economic activity -- ILO modelled estimates, Nov. 2020 (thousands)",ILO - ILO Modelled Estimates,Sex: Male,Economic activity (Detailed): Total,,2013,120.116,,,,
Suriname,"Employment by sex and economic activity -- ILO modelled estimates, Nov. 2020 (thousands)",ILO - ILO Modelled Estimates,Sex: Male,Economic activity (Detailed): Agriculture; forestry and fishing ~ISIC rev.4 A,,2013,11.239,Adjusted,,,
Suriname,"Employment by sex and economic activity -- ILO modelled estimates, Nov. 2020 (thousands)",ILO - ILO Modelled Estimates,Sex: Male,Economic activity (Detailed): Mining and quarrying ~ISIC rev.4 B,,2013,11.035,,,,
Suriname,"Employment by sex and economic activity -- ILO modelled estimates, Nov. 2020 (thousands)",ILO - ILO Modelled Estimates,Sex: Male,Economic activity (Detailed): Manufacturing ~ISIC rev.4 C,,2013,8.976,Adjusted,,,
Suriname,"Employment by sex and economic activity -- ILO modelled estimates, Nov. 2020 (thousands)",ILO - ILO Modelled Estimates,Sex: Male,Economic activity (Detailed): Utilities ~ISIC rev.4 D; E,,2013,1.818,,,,
Suriname,"Employment by sex and economic activity -- ILO modelled estimates, Nov. 2020 (thousands)",ILO - ILO Modelled Estimates,Sex: Male,Economic activity (Detailed): Construction ~ISIC rev.4 F,,2013,19.95,Adjusted,,,
Suriname,"Employment by sex and economic activity -- ILO modelled estimates, Nov. 2020 (thousands)",ILO - ILO Modelled Estimates,Sex: Male,Economic activity (Detailed): Wholesale and retail trade; repair of motor vehicles and motorcycles ~ISIC rev.4 G,,2013,19.172,,,,
Suriname,"Employment by sex and economic activity -- ILO modelled estimates, Nov. 2020 (thousands)",ILO - ILO Modelled Estimates,Sex: Male,Economic activity (Detailed): Transport; storage and communication ~ISIC rev.4 H; J,,2013,10.259,,,,
Suriname,"Employment by sex and economic activity -- ILO modelled estimates, Nov. 2020 (thousands)",ILO - ILO Modelled Estimates,Sex: Male,Economic activity (Detailed): Accommodation and food service activities ~ISIC rev.4 I,,2013,3.257,,,,
Suriname,"Employment by sex and economic activity -- ILO modelled estimates, Nov. 2020 (thousands)",ILO - ILO Modelled Estimates,Sex: Male,Economic activity (Detailed): Financial and insurance activities ~ISIC rev.4 K,,2013,1.946,,,,
Suriname,"Employment by sex and economic activity -- ILO modelled estimates, Nov. 2020 (thousands)",ILO - ILO Modelled Estimates,Sex: Male,Economic activity (Detailed): Real estate; business and administrative activities ~ISIC rev.4 L; M; N,,2013,6.893,,,,
Suriname,"Employment by sex and economic activity -- ILO modelled estimates, Nov. 2020 (thousands)",ILO - ILO Modelled Estimates,Sex: Male,Economic activity (Detailed): Public administration and defence; compulsory social security ~ISIC rev.4 O,,2013,15.888,,,,
Suriname,"Employment by sex and economic activity -- ILO modelled estimates, Nov. 2020 (thousands)",ILO - ILO Modelled Estimates,Sex: Male,Economic activity (Detailed): Education ~ISIC rev.4 P,,2013,1.593,,,,
Suriname,"Employment by sex and economic activity -- ILO modelled estimates, Nov. 2020 (thousands)",ILO - ILO Modelled Estimates,Sex: Male,Economic activity (Detailed): Human health and social work activities ~ISIC rev.4 Q,,2013,1.858,,,,
Suriname,"Employment by sex and economic activity -- ILO modelled estimates, Nov. 2020 (thousands)",ILO - ILO Modelled Estimates,Sex: Male,Economic activity (Detailed): Other services ~ISIC rev.4 R; S; T; U,,2013,6.23,,,,
Suriname,"Employment by sex and economic activity -- ILO modelled estimates, Nov. 2020 (thousands)",ILO - ILO Modelled Estimates,Sex: Female,Economic activity (Detailed): Total,,2013,69.708,,,,
Suriname,"Employment by sex and economic activity -- ILO modelled estimates, Nov. 2020 (thousands)",ILO - ILO Modelled Estimates,Sex: Female,Economic activity (Detailed): Agriculture; forestry and fishing ~ISIC rev.4 A,,2013,3.205,Adjusted,,,
Suriname,"Employment by sex and economic activity -- ILO modelled estimates, Nov. 2020 (thousands)",ILO - ILO Modelled Estimates,Sex: Female,Economic activity (Detailed): Mining and quarrying ~ISIC rev.4 B,,2013,1.276,,,,
Suriname,"Employment by sex and economic activity -- ILO modelled estimates, Nov. 2020 (thousands)",ILO - ILO Modelled Estimates,Sex: Female,Economic activity (Detailed): Manufacturing ~ISIC rev.4 C,,2013,3.3,Adjusted,,,
Suriname,"Employment by sex and economic activity -- ILO modelled estimates, Nov. 2020 (thousands)",ILO - ILO Modelled Estimates,Sex: Female,Economic activity (Detailed): Utilities ~ISIC rev.4 D; E,,2013,0.374,,,,
Suriname,"Employment by sex and economic activity -- ILO modelled estimates, Nov. 2020 (thousands)",ILO - ILO Modelled Estimates,Sex: Female,Economic activity (Detailed): Construction ~ISIC rev.4 F,,2013,0.847,Adjusted,,,
Suriname,"Employment by sex and economic activity -- ILO modelled estimates, Nov. 2020 (thousands)",ILO - ILO Modelled Estimates,Sex: Female,Economic activity (Detailed): Wholesale and retail trade; repair of motor vehicles and motorcycles ~ISIC rev.4 G,,2013,12.367,,,,
Suriname,"Employment by sex and economic activity -- ILO modelled estimates, Nov. 2020 (thousands)",ILO - ILO Modelled Estimates,Sex: Female,Economic activity (Detailed): Transport; storage and communication ~ISIC rev.4 H; J,,2013,1.597,,,,
Suriname,"Employment by sex and economic activity -- ILO modelled estimates, Nov. 2020 (thousands)",ILO - ILO Modelled Estimates,Sex: Female,Economic activity (Detailed): Accommodation and food service activities ~ISIC rev.4 I,,2013,5.5,,,,
Suriname,"Employment by sex and economic activity -- ILO modelled estimates, Nov. 2020 (thousands)",ILO - ILO Modelled Estimates,Sex: Female,Economic activity (Detailed): Financial and insurance activities ~ISIC rev.4 K,,2013,1.992,,,,
Suriname,"Employment by sex and economic activity -- ILO modelled estimates, Nov. 2020 (thousands)",ILO - ILO Modelled Estimates,Sex: Female,Economic activity (Detailed): Real estate; business and administrative activities ~ISIC rev.4 L; M; N,,2013,3.106,,,,
Suriname,"Employment by sex and economic activity -- ILO modelled estimates, Nov. 2020 (thousands)",ILO - ILO Modelled Estimates,Sex: Female,Economic activity (Detailed): Public administration and defence; compulsory social security ~ISIC rev.4 O,,2013,12.436,,,,
Suriname,"Employment by sex and economic activity -- ILO modelled estimates, Nov. 2020 (thousands)",ILO - ILO Modelled Estimates,Sex: Female,Economic activity (Detailed): Education ~ISIC rev.4 P,,2013,6.198,,,,
Suriname,"Employment by sex and economic activity -- ILO modelled estimates, Nov. 2020 (thousands)",ILO - ILO Modelled Estimates,Sex: Female,Economic activity (Detailed): Human health and social work activities ~ISIC rev.4 Q,,2013,4.919,,,,
Suriname,"Employment by sex and economic activity -- ILO modelled estimates, Nov. 2020 (thousands)",ILO - ILO Modelled Estimates,Sex: Female,Economic activity (Detailed): Other services ~ISIC rev.4 R; S; T; U,,2013,12.59,,,,
Suriname,"Employment by sex and economic activity -- ILO modelled estimates, Nov. 2020 (thousands)",ILO - ILO Modelled Estimates,Sex: Total,Economic activity (Broad sector): Total,,2014,192.072,,,,
Suriname,"Employment by sex and economic activity -- ILO modelled estimates, Nov. 2020 (thousands)",ILO - ILO Modelled Estimates,Sex: Total,Economic activity (Broad sector): Agriculture,,2014,14.598,,,,
Suriname,"Employment by sex and economic activity -- ILO modelled estimates, Nov. 2020 (thousands)",ILO - ILO Modelled Estimates,Sex: Total,Economic activity (Broad sector): Industry,,2014,48.198,,,,
Suriname,"Employment by sex and economic activity -- ILO modelled estimates, Nov. 2020 (thousands)",ILO - ILO Modelled Estimates,Sex: Total,Economic activity (Broad sector): Services,,2014,129.277,,,,
Suriname,"Employment by sex and economic activity -- ILO modelled estimates, Nov. 2020 (thousands)",ILO - ILO Modelled Estimates,Sex: Male,Economic activity (Broad sector): Total,,2014,122.028,,,,
Suriname,"Employment by sex and economic activity -- ILO modelled estimates, Nov. 2020 (thousands)",ILO - ILO Modelled Estimates,Sex: Male,Economic activity (Broad sector): Agriculture,,2014,11.445,Adjusted,,,
Suriname,"Employment by sex and economic activity -- ILO modelled estimates, Nov. 2020 (thousands)",ILO - ILO Modelled Estimates,Sex: Male,Economic activity (Broad sector): Industry,,2014,42.462,,,,
Suriname,"Employment by sex and economic activity -- ILO modelled estimates, Nov. 2020 (thousands)",ILO - ILO Modelled Estimates,Sex: Male,Economic activity (Broad sector): Services,,2014,68.12,,,,
Suriname,"Employment by sex and economic activity -- ILO modelled estimates, Nov. 2020 (thousands)",ILO - ILO Modelled Estimates,Sex: Female,Economic activity (Broad sector): Total,,2014,70.045,,,,
Suriname,"Employment by sex and economic activity -- ILO modelled estimates, Nov. 2020 (thousands)",ILO - ILO Modelled Estimates,Sex: Female,Economic activity (Broad sector): Agriculture,,2014,3.152,Adjusted,,,
Suriname,"Employment by sex and economic activity -- ILO modelled estimates, Nov. 2020 (thousands)",ILO - ILO Modelled Estimates,Sex: Female,Economic activity (Broad sector): Industry,,2014,5.736,,,,
Suriname,"Employment by sex and economic activity -- ILO modelled estimates, Nov. 2020 (thousands)",ILO - ILO Modelled Estimates,Sex: Female,Economic activity (Broad sector): Services,,2014,61.156,,,,
Suriname,"Employment by sex and economic activity -- ILO modelled estimates, Nov. 2020 (thousands)",ILO - ILO Modelled Estimates,Sex: Total,Economic activity (Aggregate): Total,,2014,192.072,,,,
Suriname,"Employment by sex and economic activity -- ILO modelled estimates, Nov. 2020 (thousands)",ILO - ILO Modelled Estimates,Sex: Total,Economic activity (Aggregate): Agriculture,,2014,14.598,,,,
Suriname,"Employment by sex and economic activity -- ILO modelled estimates, Nov. 2020 (thousands)",ILO - ILO Modelled Estimates,Sex: Total,Economic activity (Aggregate): Manufacturing,,2014,12.099,,,,
Suriname,"Employment by sex and economic activity -- ILO modelled estimates, Nov. 2020 (thousands)",ILO - ILO Modelled Estimates,Sex: Total,Economic activity (Aggregate): Construction,,2014,21.386,,,,
Suriname,"Employment by sex and economic activity -- ILO modelled estimates, Nov. 2020 (thousands)",ILO - ILO Modelled Estimates,Sex: Total,"Economic activity (Aggregate): Mining and quarrying; Electricity, gas and water supply",,2014,14.713,,,,
Suriname,"Employment by sex and economic activity -- ILO modelled estimates, Nov. 2020 (thousands)",ILO - ILO Modelled Estimates,Sex: Total,"Economic activity (Aggregate): Trade, Transportation, Accommodation and Food, and Business and Administrative Services",,2014,67.266,,,,
Suriname,"Employment by sex and economic activity -- ILO modelled estimates, Nov. 2020 (thousands)",ILO - ILO Modelled Estimates,Sex: Total,"Economic activity (Aggregate): Public Administration, Community, Social and other Services and Activities",,2014,62.01,,,,
Suriname,"Employment by sex and economic activity -- ILO modelled estimates, Nov. 2020 (thousands)",ILO - ILO Modelled Estimates,Sex: Male,Economic activity (Aggregate): Total,,2014,122.028,,,,
Suriname,"Employment by sex and economic activity -- ILO modelled estimates, Nov. 2020 (thousands)",ILO - ILO Modelled Estimates,Sex: Male,Economic activity (Aggregate): Agriculture,,2014,11.445,Adjusted,,,
Suriname,"Employment by sex and economic activity -- ILO modelled estimates, Nov. 2020 (thousands)",ILO - ILO Modelled Estimates,Sex: Male,Economic activity (Aggregate): Manufacturing,,2014,8.895,Adjusted,,,
Suriname,"Employment by sex and economic activity -- ILO modelled estimates, Nov. 2020 (thousands)",ILO - ILO Modelled Estimates,Sex: Male,Economic activity (Aggregate): Construction,,2014,20.519,Adjusted,,,
Suriname,"Employment by sex and economic activity -- ILO modelled estimates, Nov. 2020 (thousands)",ILO - ILO Modelled Estimates,Sex: Male,"Economic activity (Aggregate): Mining and quarrying; Electricity, gas and water supply",,2014,13.048,,,,
Suriname,"Employment by sex and economic activity -- ILO modelled estimates, Nov. 2020 (thousands)",ILO - ILO Modelled Estimates,Sex: Male,"Economic activity (Aggregate): Trade, Transportation, Accommodation and Food, and Business and Administrative Services",,2014,42.457,,,,
Suriname,"Employment by sex and economic activity -- ILO modelled estimates, Nov. 2020 (thousands)",ILO - ILO Modelled Estimates,Sex: Male,"Economic activity (Aggregate): Public Administration, Community, Social and other Services and Activities",,2014,25.663,,,,
Suriname,"Employment by sex and economic activity -- ILO modelled estimates, Nov. 2020 (thousands)",ILO - ILO Modelled Estimates,Sex: Female,Economic activity (Aggregate): Total,,2014,70.045,,,,
Suriname,"Employment by sex and economic activity -- ILO modelled estimates, Nov. 2020 (thousands)",ILO - ILO Modelled Estimates,Sex: Female,Economic activity (Aggregate): Agriculture,,2014,3.152,Adjusted,,,
Suriname,"Employment by sex and economic activity -- ILO modelled estimates, Nov. 2020 (thousands)",ILO - ILO Modelled Estimates,Sex: Female,Economic activity (Aggregate): Manufacturing,,2014,3.204,Adjusted,,,
Suriname,"Employment by sex and economic activity -- ILO modelled estimates, Nov. 2020 (thousands)",ILO - ILO Modelled Estimates,Sex: Female,Economic activity (Aggregate): Construction,,2014,0.866,Adjusted,,,
Suriname,"Employment by sex and economic activity -- ILO modelled estimates, Nov. 2020 (thousands)",ILO - ILO Modelled Estimates,Sex: Female,"Economic activity (Aggregate): Mining and quarrying; Electricity, gas and water supply",,2014,1.665,,,,
Suriname,"Employment by sex and economic activity -- ILO modelled estimates, Nov. 2020 (thousands)",ILO - ILO Modelled Estimates,Sex: Female,"Economic activity (Aggregate): Trade, Transportation, Accommodation and Food, and Business and Administrative Services",,2014,24.809,,,,
Suriname,"Employment by sex and economic activity -- ILO modelled estimates, Nov. 2020 (thousands)",ILO - ILO Modelled Estimates,Sex: Female,"Economic activity (Aggregate): Public Administration, Community, Social and other Services and Activities",,2014,36.348,,,,
Suriname,"Employment by sex and economic activity -- ILO modelled estimates, Nov. 2020 (thousands)",ILO - ILO Modelled Estimates,Sex: Total,Economic activity (Detailed): Total,,2014,192.072,,,,
Suriname,"Employment by sex and economic activity -- ILO modelled estimates, Nov. 2020 (thousands)",ILO - ILO Modelled Estimates,Sex: Total,Economic activity (Detailed): Agriculture; forestry and fishing ~ISIC rev.4 A,,2014,14.598,,,,
Suriname,"Employment by sex and economic activity -- ILO modelled estimates, Nov. 2020 (thousands)",ILO - ILO Modelled Estimates,Sex: Total,Economic activity (Detailed): Mining and quarrying ~ISIC rev.4 B,,2014,12.457,,,,
Suriname,"Employment by sex and economic activity -- ILO modelled estimates, Nov. 2020 (thousands)",ILO - ILO Modelled Estimates,Sex: Total,Economic activity (Detailed): Manufacturing ~ISIC rev.4 C,,2014,12.099,,,,
Suriname,"Employment by sex and economic activity -- ILO modelled estimates, Nov. 2020 (thousands)",ILO - ILO Modelled Estimates,Sex: Total,Economic activity (Detailed): Utilities ~ISIC rev.4 D; E,,2014,2.256,,,,
Suriname,"Employment by sex and economic activity -- ILO modelled estimates, Nov. 2020 (thousands)",ILO - ILO Modelled Estimates,Sex: Total,Economic activity (Detailed): Construction ~ISIC rev.4 F,,2014,21.386,,,,
Suriname,"Employment by sex and economic activity -- ILO modelled estimates, Nov. 2020 (thousands)",ILO - ILO Modelled Estimates,Sex: Total,Economic activity (Detailed): Wholesale and retail trade; repair of motor vehicles and motorcycles ~ISIC rev.4 G,,2014,31.734,,,,
Suriname,"Employment by sex and economic activity -- ILO modelled estimates, Nov. 2020 (thousands)",ILO - ILO Modelled Estimates,Sex: Total,Economic activity (Detailed): Transport; storage and communication ~ISIC rev.4 H; J,,2014,12.228,,,,
Suriname,"Employment by sex and economic activity -- ILO modelled estimates, Nov. 2020 (thousands)",ILO - ILO Modelled Estimates,Sex: Total,Economic activity (Detailed): Accommodation and food service activities ~ISIC rev.4 I,,2014,9.147,,,,
Suriname,"Employment by sex and economic activity -- ILO modelled estimates, Nov. 2020 (thousands)",ILO - ILO Modelled Estimates,Sex: Total,Economic activity (Detailed): Financial and insurance activities ~ISIC rev.4 K,,2014,3.975,,,,
Suriname,"Employment by sex and economic activity -- ILO modelled estimates, Nov. 2020 (thousands)",ILO - ILO Modelled Estimates,Sex: Total,Economic activity (Detailed): Real estate; business and administrative activities ~ISIC rev.4 L; M; N,,2014,10.182,,,,
Suriname,"Employment by sex and economic activity -- ILO modelled estimates, Nov. 2020 (thousands)",ILO - ILO Modelled Estimates,Sex: Total,Economic activity (Detailed): Public administration and defence; compulsory social security ~ISIC rev.4 O,,2014,28.471,,,,
Suriname,"Employment by sex and economic activity -- ILO modelled estimates, Nov. 2020 (thousands)",ILO - ILO Modelled Estimates,Sex: Total,Economic activity (Detailed): Education ~ISIC rev.4 P,,2014,7.835,,,,
Suriname,"Employment by sex and economic activity -- ILO modelled estimates, Nov. 2020 (thousands)",ILO - ILO Modelled Estimates,Sex: Total,Economic activity (Detailed): Human health and social work activities ~ISIC rev.4 Q,,2014,6.83,,,,
Suriname,"Employment by sex and economic activity -- ILO modelled estimates, Nov. 2020 (thousands)",ILO - ILO Modelled Estimates,Sex: Total,Economic activity (Detailed): Other services ~ISIC rev.4 R; S; T; U,,2014,18.874,,,,
Suriname,"Employment by sex and economic activity -- ILO modelled estimates, Nov. 2020 (thousands)",ILO - ILO Modelled Estimates,Sex: Male,Economic activity (Detailed): Total,,2014,122.028,,,,
Suriname,"Employment by sex and economic activity -- ILO modelled estimates, Nov. 2020 (thousands)",ILO - ILO Modelled Estimates,Sex: Male,Economic activity (Detailed): Agriculture; forestry and fishing ~ISIC rev.4 A,,2014,11.445,Adjusted,,,
Suriname,"Employment by sex and economic activity -- ILO modelled estimates, Nov. 2020 (thousands)",ILO - ILO Modelled Estimates,Sex: Male,Economic activity (Detailed): Mining and quarrying ~ISIC rev.4 B,,2014,11.165,,,,
Suriname,"Employment by sex and economic activity -- ILO modelled estimates, Nov. 2020 (thousands)",ILO - ILO Modelled Estimates,Sex: Male,Economic activity (Detailed): Manufacturing ~ISIC rev.4 C,,2014,8.895,Adjusted,,,
Suriname,"Employment by sex and economic activity -- ILO modelled estimates, Nov. 2020 (thousands)",ILO - ILO Modelled Estimates,Sex: Male,Economic activity (Detailed): Utilities ~ISIC rev.4 D; E,,2014,1.883,,,,
Suriname,"Employment by sex and economic activity -- ILO modelled estimates, Nov. 2020 (thousands)",ILO - ILO Modelled Estimates,Sex: Male,Economic activity (Detailed): Construction ~ISIC rev.4 F,,2014,20.519,Adjusted,,,
Suriname,"Employment by sex and economic activity -- ILO modelled estimates, Nov. 2020 (thousands)",ILO - ILO Modelled Estimates,Sex: Male,Economic activity (Detailed): Wholesale and retail trade; repair of motor vehicles and motorcycles ~ISIC rev.4 G,,2014,19.389,,,,
Suriname,"Employment by sex and economic activity -- ILO modelled estimates, Nov. 2020 (thousands)",ILO - ILO Modelled Estimates,Sex: Male,Economic activity (Detailed): Transport; storage and communication ~ISIC rev.4 H; J,,2014,10.598,,,,
Suriname,"Employment by sex and economic activity -- ILO modelled estimates, Nov. 2020 (thousands)",ILO - ILO Modelled Estimates,Sex: Male,Economic activity (Detailed): Accommodation and food service activities ~ISIC rev.4 I,,2014,3.416,,,,
Suriname,"Employment by sex and economic activity -- ILO modelled estimates, Nov. 2020 (thousands)",ILO - ILO Modelled Estimates,Sex: Male,Economic activity (Detailed): Financial and insurance activities ~ISIC rev.4 K,,2014,1.973,,,,
Suriname,"Employment by sex and economic activity -- ILO modelled estimates, Nov. 2020 (thousands)",ILO - ILO Modelled Estimates,Sex: Male,Economic activity (Detailed): Real estate; business and administrative activities ~ISIC rev.4 L; M; N,,2014,7.08,,,,
Suriname,"Employment by sex and economic activity -- ILO modelled estimates, Nov. 2020 (thousands)",ILO - ILO Modelled Estimates,Sex: Male,Economic activity (Detailed): Public administration and defence; compulsory social security ~ISIC rev.4 O,,2014,15.874,,,,
Suriname,"Employment by sex and economic activity -- ILO modelled estimates, Nov. 2020 (thousands)",ILO - ILO Modelled Estimates,Sex: Male,Economic activity (Detailed): Education ~ISIC rev.4 P,,2014,1.605,,,,
Suriname,"Employment by sex and economic activity -- ILO modelled estimates, Nov. 2020 (thousands)",ILO - ILO Modelled Estimates,Sex: Male,Economic activity (Detailed): Human health and social work activities ~ISIC rev.4 Q,,2014,1.905,,,,
Suriname,"Employment by sex and economic activity -- ILO modelled estimates, Nov. 2020 (thousands)",ILO - ILO Modelled Estimates,Sex: Male,Economic activity (Detailed): Other services ~ISIC rev.4 R; S; T; U,,2014,6.279,,,,
Suriname,"Employment by sex and economic activity -- ILO modelled estimates, Nov. 2020 (thousands)",ILO - ILO Modelled Estimates,Sex: Female,Economic activity (Detailed): Total,,2014,70.045,,,,
Suriname,"Employment by sex and economic activity -- ILO modelled estimates, Nov. 2020 (thousands)",ILO - ILO Modelled Estimates,Sex: Female,Economic activity (Detailed): Agriculture; forestry and fishing ~ISIC rev.4 A,,2014,3.152,Adjusted,,,
Suriname,"Employment by sex and economic activity -- ILO modelled estimates, Nov. 2020 (thousands)",ILO - ILO Modelled Estimates,Sex: Female,Economic activity (Detailed): Mining and quarrying ~ISIC rev.4 B,,2014,1.291,,,,
Suriname,"Employment by sex and economic activity -- ILO modelled estimates, Nov. 2020 (thousands)",ILO - ILO Modelled Estimates,Sex: Female,Economic activity (Detailed): Manufacturing ~ISIC rev.4 C,,2014,3.204,Adjusted,,,
Suriname,"Employment by sex and economic activity -- ILO modelled estimates, Nov. 2020 (thousands)",ILO - ILO Modelled Estimates,Sex: Female,Economic activity (Detailed): Utilities ~ISIC rev.4 D; E,,2014,0.374,,,,
Suriname,"Employment by sex and economic activity -- ILO modelled estimates, Nov. 2020 (thousands)",ILO - ILO Modelled Estimates,Sex: Female,Economic activity (Detailed): Construction ~ISIC rev.4 F,,2014,0.866,Adjusted,,,
Suriname,"Employment by sex and economic activity -- ILO modelled estimates, Nov. 2020 (thousands)",ILO - ILO Modelled Estimates,Sex: Female,Economic activity (Detailed): Wholesale and retail trade; repair of motor vehicles and motorcycles ~ISIC rev.4 G,,2014,12.345,,,,
Suriname,"Employment by sex and economic activity -- ILO modelled estimates, Nov. 2020 (thousands)",ILO - ILO Modelled Estimates,Sex: Female,Economic activity (Detailed): Transport; storage and communication ~ISIC rev.4 H; J,,2014,1.629,,,,
Suriname,"Employment by sex and economic activity -- ILO modelled estimates, Nov. 2020 (thousands)",ILO - ILO Modelled Estimates,Sex: Female,Economic activity (Detailed): Accommodation and food service activities ~ISIC rev.4 I,,2014,5.731,,,,
Suriname,"Employment by sex and economic activity -- ILO modelled estimates, Nov. 2020 (thousands)",ILO - ILO Modelled Estimates,Sex: Female,Economic activity (Detailed): Financial and insurance activities ~ISIC rev.4 K,,2014,2.002,,,,
Suriname,"Employment by sex and economic activity -- ILO modelled estimates, Nov. 2020 (thousands)",ILO - ILO Modelled Estimates,Sex: Female,Economic activity (Detailed): Real estate; business and administrative activities ~ISIC rev.4 L; M; N,,2014,3.101,,,,
Suriname,"Employment by sex and economic activity -- ILO modelled estimates, Nov. 2020 (thousands)",ILO - ILO Modelled Estimates,Sex: Female,Economic activity (Detailed): Public administration and defence; compulsory social security ~ISIC rev.4 O,,2014,12.597,,,,
Suriname,"Employment by sex and economic activity -- ILO modelled estimates, Nov. 2020 (thousands)",ILO - ILO Modelled Estimates,Sex: Female,Economic activity (Detailed): Education ~ISIC rev.4 P,,2014,6.23,,,,
